,Product,Price,Original Price,Discount,Rating,Rating & reviews,Category,Sub category,brand
3876,A Long Way from Home,₹461,₹695,33% off,,,Books and Media,Non-fiction,A
3877,A God Who Hates,"₹1,646","₹1,684",2% off,4.6,(14),Books and Media,Non-fiction,A
3878,"How To Crack TEST OF REASONING Verbal , Analytical & No...",₹370,,,4.4,(96),Books and Media,Non-fiction,How
3879,American Prometheus,₹444,₹999,55% off,4.9,(42),Books and Media,Non-fiction,American
3880,Elon Musk,₹335,"₹1,504",77% off,3.9,(133),Books and Media,Non-fiction,Elon
3881,My Inventions,₹159,₹189,15% off,4.4,"(1,618)",Books and Media,Non-fiction,My
3882,Educated,"₹1,790","₹2,899",38% off,4.6,(702),Books and Media,Non-fiction,Educated
3883,The First Muslim,₹429,₹521,17% off,4.6,(191),Books and Media,Non-fiction,The
3884,Indira Gandhi - Indira Gandhi: A Life in Nature,₹520,₹595,12% off,4.6,(18),Books and Media,Non-fiction,Indira
3885,The Nation as Mother and Other Visions of Nationhood,₹370,₹400,7% off,4.7,(35),Books and Media,Non-fiction,The
3886,50 World's Greatest Letters,₹221,,,4.4,(52),Books and Media,Non-fiction,50
3887,Understanding Bhagat Singh,₹395,₹425,7% off,4.6,(44),Books and Media,Non-fiction,Understanding
3888,The Bolivian Diary,₹404,₹499,19% off,4,(8),Books and Media,Non-fiction,The
3889,"First, We Make the Beast Beautiful",₹599,₹799,25% off,4,(4),Books and Media,Non-fiction,"First,"
3890,Welcome Home,"₹1,451","₹1,512",4% off,4.3,(193),Books and Media,Non-fiction,Welcome
3891,On Writing,"₹2,280","₹3,800",40% off,4.6,(204),Books and Media,Non-fiction,On
3892,A SORROW BEYOND DREAMS,"₹1,361","₹2,042",33% off,4.6,(22),Books and Media,Non-fiction,A
3893,Jail Diary,₹373,₹499,25% off,4.5,(499),Books and Media,Non-fiction,Jail
3894,Mind Master,₹381,₹499,23% off,4.4,(333),Books and Media,Non-fiction,Mind
3895,The Brain - The Story of You,₹467,₹599,22% off,4.6,(936),Books and Media,Non-fiction,The
3896,"How I Made $2,000,000 in the Stock Market",₹299,,,4.4,"(1,976)",Books and Media,Non-fiction,How
3897,"How I Made $2,000,000 in the Stock Market",₹198,₹395,49% off,4.4,"(1,976)",Books and Media,Non-fiction,How
3898,The Story of My Experiments with Truth,₹149,₹221,32% off,4.5,"(8,496)",Books and Media,Non-fiction,The
3899,Piers of the Homeless Night,₹201,₹234,14% off,4.2,(5),Books and Media,Non-fiction,Piers
3900,Letters From A Young Poet,₹383,₹499,23% off,4.6,(5),Books and Media,Non-fiction,Letters
3901,Dashing for the Post,₹368,"₹1,128",67% off,,,Books and Media,Non-fiction,Dashing
3902,Letters of Sylvia Plath Volume I,"₹1,617","₹1,999",19% off,4,(4),Books and Media,Non-fiction,Letters
3903,Memory Speaks,"₹1,843","₹2,560",28% off,,,Books and Media,Non-fiction,Memory
3904,The Commonwealth of Cricket,"₹1,957","₹2,960",33% off,4.7,(67),Books and Media,Non-fiction,The
3905,The Commonwealth of Cricket,"₹1,048","₹1,584",33% off,4.7,(67),Books and Media,Non-fiction,The
3906,Be Useful,"₹2,060","₹2,713",24% off,4.1,(14),Books and Media,Non-fiction,Be
3907,Coming out as Dalit,₹517,₹599,13% off,4.7,(128),Books and Media,Non-fiction,Coming
3908,The Prince,₹814,₹899,9% off,4.4,"(1,208)",Books and Media,Non-fiction,The
3909,My Inventions - The Autobiography of Nikola Tesla,"₹1,110","₹1,665",33% off,4.4,"(1,618)",Books and Media,Non-fiction,My
3910,Barack Obama a Complete Biography,₹147,₹250,41% off,4,(4),Books and Media,Non-fiction,Barack
3911,Touched By God,₹413,₹699,40% off,4.2,(6),Books and Media,Non-fiction,Touched
3912,Twelfth Fail - 12th fail by anurag pathak Nirankari en...,₹190,₹225,15% off,4.6,"(9,031)",Books and Media,Non-fiction,Twelfth
3913,Why Christian,₹791,"₹1,099",28% off,,,Books and Media,Non-fiction,Why
3914,Best of Pradeep Chaubey,₹207,₹250,17% off,,,Books and Media,Non-fiction,Best
3915,"Fat Cow, Fat Chance",₹448,"₹1,434",68% off,,,Books and Media,Non-fiction,Fat
3916,Alone Time,₹519,₹699,25% off,,,Books and Media,Non-fiction,Alone
3917,Days in the Caucasus,₹379,₹499,24% off,,,Books and Media,Non-fiction,Days
3918,A sip of Love & A sip of Coffee,₹179,₹200,10% off,4.3,(93),Books and Media,Non-fiction,A
3919,Konjo,₹390,₹499,21% off,4.4,(9),Books and Media,Non-fiction,Konjo
3920,Jungles Long Ago.Anderson,₹282,₹295,4% off,4.5,(31),Books and Media,Non-fiction,Jungles
3921,Killers of the Flower Moon,"₹1,401","₹1,490",5% off,4.7,(46),Books and Media,Non-fiction,Killers
3922,The Story of My Life,₹179,₹219,18% off,4.4,"(2,799)",Books and Media,Non-fiction,The
3923,Born A Crime,₹399,₹499,20% off,4.7,(775),Books and Media,Non-fiction,Born
3924,Pele: The Autobiography,,,,4.6,(109),Books and Media,Non-fiction,Pele:
3925,Last Mughal,₹468,₹694,32% off,4.5,(705),Books and Media,Non-fiction,Last
3926,The Van Courtlandt Family Papers,"₹1,824","₹6,885",73% off,,,Books and Media,Non-fiction,The
3927,The Soul of Care,₹428,₹599,28% off,3.9,(7),Books and Media,Non-fiction,The
3928,The Diary of Joseph Farington,"₹5,524","₹10,720",48% off,,,Books and Media,Non-fiction,The
3929,What You Did Not Tell,₹454,₹599,24% off,,,Books and Media,Non-fiction,What
3930,Saved,₹791,"₹2,810",71% off,,,Books and Media,Non-fiction,Saved
3931,Lost Connections,"₹2,165","₹3,269",33% off,4.5,(62),Books and Media,Non-fiction,Lost
3932,Iron Ambition,₹437,₹699,37% off,4.6,(46),Books and Media,Non-fiction,Iron
3933,This Time Next Year We'll Be Laughing,"₹2,188","₹2,348",6% off,,,Books and Media,Non-fiction,This
3934,The Brand Custodian,₹273,₹599,54% off,4.4,(29),Books and Media,Non-fiction,The
3935,Gitanjali,₹134,₹149,10% off,4.3,(712),Books and Media,Non-fiction,Gitanjali
3936,Killers of the Flower Moon,₹509,₹825,38% off,4.7,(46),Books and Media,Non-fiction,Killers
3937,Why Not Me? A Feeling of Millions (English),₹228,₹251,9% off,4.6,"(8,472)",Books and Media,Non-fiction,Why
3938,India that is Bharat(Hindi),₹467,₹599,22% off,4.7,(282),Books and Media,Non-fiction,India
3939,The Perfect Murder,₹178,₹250,28% off,4.4,"(1,662)",Books and Media,Non-fiction,The
3940,Happy People Are Annoying,₹791,"₹1,099",28% off,,,Books and Media,Non-fiction,Happy
3941,The Fragile Earth,₹575,₹799,28% off,,,Books and Media,Non-fiction,The
3942,AutoBioPhilosophy,₹503,₹699,28% off,,,Books and Media,Non-fiction,AutoBioPhilosophy
3943,Horizon,₹525,₹799,34% off,,,Books and Media,Non-fiction,Horizon
3944,Survivor on the River Kwai,₹474,₹599,20% off,,,Books and Media,Non-fiction,Survivor
3945,From Reviled to Respected,"₹1,136","₹1,716",33% off,,,Books and Media,Non-fiction,From
3946,Life in Five Senses,"₹2,232","₹3,348",33% off,,,Books and Media,Non-fiction,Life
3947,Not Just Cricket,₹438,₹599,26% off,4.5,(6),Books and Media,Non-fiction,Not
3948,Steve Jobs,₹155,₹180,13% off,4.3,(154),Books and Media,Non-fiction,Steve
3949,Mirza Ghalib,₹274,₹337,18% off,4.3,(873),Books and Media,Non-fiction,Mirza
3950,????? ????? / Warren Buffett,₹195,₹200,2% off,4.4,(708),Books and Media,Non-fiction,?????
3951,Benjamin Franklin Ki Atmakatha,₹152,₹250,39% off,4.3,(324),Books and Media,Non-fiction,Benjamin
3952,"Friends, Lovers and the Big Terrible Thing",₹199,"₹1,099",81% off,4.4,(160),Books and Media,Non-fiction,"Friends,"
3953,A Glossary of Literary Terms,"₹2,404","₹3,932",38% off,4.4,(418),Books and Media,Non-fiction,A
3954,Letters on Motherhood,₹464,"₹1,348",65% off,,,Books and Media,Non-fiction,Letters
3955,The Making of Us,₹359,₹499,28% off,,,Books and Media,Non-fiction,The
3956,Will You Love Me?,₹359,₹499,28% off,,,Books and Media,Non-fiction,Will
3957,"Dad, Tell Me","₹1,019","₹1,199",15% off,,,Books and Media,Non-fiction,"Dad,"
3958,Running with the Kenyans,₹814,₹899,9% off,5,(5),Books and Media,Non-fiction,Running
3959,At the Helm: A Memoir,₹431,₹599,28% off,4.3,(8),Books and Media,Non-fiction,At
3960,Hot Heads and Dash of Hell - The Unconventional Days,₹199,,,4.8,(6),Books and Media,Non-fiction,Hot
3961,So Now You Know,₹265,₹299,11% off,4.5,(58),Books and Media,Non-fiction,So
3962,The High Performance Entrepreneur - Golden Rules for S...,₹315,₹350,10% off,4.5,(556),Books and Media,Non-fiction,The
3963,Mind Master - Hindi Translation of Mind Master by Visw...,₹300,₹700,57% off,3.7,(10),Books and Media,Non-fiction,Mind
3964,Turning Points:,₹222,₹250,11% off,4.6,(100),Books and Media,Non-fiction,Turning
3965,A Walk Up The Hill,₹719,₹999,28% off,,,Books and Media,Non-fiction,A
3966,The Master As I Saw Him,₹399,,,4.5,(68),Books and Media,Non-fiction,The
3967,Surprise Yourself,₹527,₹599,12% off,,,Books and Media,Non-fiction,Surprise
3968,The Marmalade Diaries,₹615,₹699,12% off,,,Books and Media,Non-fiction,The
3969,Smile Or Die,₹659,₹750,12% off,,,Books and Media,Non-fiction,Smile
3970,Houseboat on the Ganges,₹984,"₹1,099",10% off,,,Books and Media,Non-fiction,Houseboat
3971,I'm Very into You,"₹1,062","₹1,250",15% off,,,Books and Media,Non-fiction,I'm
3972,"Loving Pablo, Hating Escobar","₹1,463","₹1,563",6% off,4.7,(3),Books and Media,Non-fiction,Loving
3973,Ente Jeevithathile Chilar,₹375,₹390,3% off,4.5,(15),Books and Media,Non-fiction,Ente
3974,"Sex, Lies and Two Hindu Gurus",₹336,₹399,15% off,4,(4),Books and Media,Non-fiction,"Sex,"
3975,More Salt Than Pepper,₹356,₹450,20% off,4.4,(23),Books and Media,Non-fiction,More
3976,Thus Spoke Zarathustra,₹324,₹399,18% off,4.5,(823),Books and Media,Non-fiction,Thus
3977,Franz Kafka,₹175,,,3.7,(9),Books and Media,Non-fiction,Franz
3978,Before Memory Fades: An Autobiography,,,,4.6,"(1,025)",Books and Media,Non-fiction,Before
3979,Just Kids,₹463,₹599,22% off,4.7,(46),Books and Media,Non-fiction,Just
3980,Mansarovar,₹159,₹199,20% off,4.5,(50),Books and Media,Non-fiction,Mansarovar
3981,The See-Through House,₹615,"₹1,458",57% off,,,Books and Media,Non-fiction,The
3982,Many Different Kinds of Love,₹615,"₹1,460",57% off,,,Books and Media,Non-fiction,Many
3983,The Veterans' Tale,"₹2,445","₹2,877",15% off,,,Books and Media,Non-fiction,The
3984,How to Disappear,₹527,"₹1,837",71% off,,,Books and Media,Non-fiction,How
3985,The Soul of All Living Creatures,₹747,₹850,12% off,,,Books and Media,Non-fiction,The
3986,Prison and Chocolate Cake,₹350,₹450,22% off,4.2,(5),Books and Media,Non-fiction,Prison
3987,Ormakkurippukal,₹395,₹440,10% off,4.8,(6),Books and Media,Non-fiction,Ormakkurippukal
3988,Pappa - When the candle melts,₹330,,,5,(2),Books and Media,Non-fiction,Pappa
3989,Endurance,₹545,₹699,22% off,4.6,(10),Books and Media,Non-fiction,Endurance
3990,ISRO,₹399,,,4.6,(174),Books and Media,Non-fiction,ISRO
3991,TS-04 Indian Culture,₹383,₹450,14% off,4.6,(17),Books and Media,Non-fiction,TS-04
3992,Unbreakable,₹225,₹299,24% off,4.6,(881),Books and Media,Non-fiction,Unbreakable
3993,21 Lessons for the 21st Century,₹516,₹699,26% off,4.4,"(1,521)",Books and Media,Non-fiction,21
3994,Dashti Upanyas,,,,5,(7),Books and Media,Non-fiction,Dashti
3995,Beautiful Country,₹703,₹799,12% off,,,Books and Media,Non-fiction,Beautiful
3996,Who Cares Wins,₹615,₹699,12% off,,,Books and Media,Non-fiction,Who
3997,Man Enough,₹863,"₹1,199",28% off,,,Books and Media,Non-fiction,Man
3998,125 Speeches for Junior School,₹245,₹290,15% off,,,Books and Media,Non-fiction,125
3999,Blitz Writing,"₹1,073","₹2,238",52% off,,,Books and Media,Non-fiction,Blitz
4000,Federer and Me,₹799,,,4.5,(4),Books and Media,Non-fiction,Federer
4001,Madrassil Ninnulla Theevandi Cinemayilekethunna Vismaya...,₹222,₹240,7% off,5,(4),Books and Media,Non-fiction,Madrassil
4002,The Hot Zone,₹754,₹799,5% off,5,(4),Books and Media,Non-fiction,The
4003,More Malicious Gossip,₹359,₹499,28% off,4.4,(11),Books and Media,Non-fiction,More
4004,Indira Gandhi,₹599,₹773,22% off,4.6,(19),Books and Media,Non-fiction,Indira
4005,Steve Jobs,₹428,₹599,28% off,4.5,"(9,614)",Books and Media,Non-fiction,Steve
4006,Steve Jobs,₹697,₹699,,4.5,"(9,614)",Books and Media,Non-fiction,Steve
4007,A Century is Not Enough,₹693,₹699,,4.6,(290),Books and Media,Non-fiction,A
4008,Agnichirakukal,₹288,₹340,15% off,4.6,"(1,474)",Books and Media,Non-fiction,Agnichirakukal
4009,Dalvi,₹615,"₹1,458",57% off,,,Books and Media,Non-fiction,Dalvi
4010,South of Forgiveness,₹892,"₹1,050",15% off,,,Books and Media,Non-fiction,South
4011,The Stopping Places,₹633,"₹1,428",55% off,,,Books and Media,Non-fiction,The
4012,Dadland,₹545,"₹1,644",66% off,,,Books and Media,Non-fiction,Dadland
4013,From the Corner of the Oval Office,₹467,"₹1,344",65% off,,,Books and Media,Non-fiction,From
4014,Learning Like a Lion - Little Lessons. Mighty Impacts.,₹270,,,5,(2),Books and Media,Non-fiction,Learning
4015,Tiffin - Memories and Recipes of Indian Vegetarian Foo...,₹578,₹695,16% off,3.9,(24),Books and Media,Non-fiction,Tiffin
4016,Flashback,₹323,₹399,19% off,4.7,(3),Books and Media,Non-fiction,Flashback
4017,The Audacity of Hope,₹449,₹599,25% off,4.6,(179),Books and Media,Non-fiction,The
4018,Main Nastik Kyon Hoon? (Hindi Translation of Why I Am A...,₹142,₹250,43% off,4.7,(157),Books and Media,Non-fiction,Main
4019,The Moonshot Game,₹527,₹599,12% off,4.6,(14),Books and Media,Non-fiction,The
4020,Khaki Files,₹250,,,4.1,(7),Books and Media,Non-fiction,Khaki
4021,Gaban,₹649,₹650,,4.5,(50),Books and Media,Non-fiction,Gaban
4022,Believe,₹199,₹299,33% off,4.6,"(2,205)",Books and Media,Non-fiction,Believe
4023,Why Read,₹769,"₹1,644",53% off,,,Books and Media,Non-fiction,Why
4024,Drawing Your Life,₹791,₹899,12% off,,,Books and Media,Non-fiction,Drawing
4025,Callings,₹791,₹899,12% off,,,Books and Media,Non-fiction,Callings
4026,The Undying,₹723,"₹1,683",57% off,,,Books and Media,Non-fiction,The
4027,Places and Names,₹527,"₹1,438",63% off,,,Books and Media,Non-fiction,Places
4028,The Gorakhpur Hospital Tragedy,₹404,₹499,19% off,4.7,(33),Books and Media,Non-fiction,The
4029,"My Jiffies - ""Narration of Moments, Unadulterated and ...",₹299,,,4.6,(5),Books and Media,Non-fiction,My
4030,An Ounce of Gratitude,₹249,,,5,(1),Books and Media,Non-fiction,An
4031,Memoirs of my body,₹227,₹350,35% off,4.1,(10),Books and Media,Non-fiction,Memoirs
4032,Inner Experience with Babaji Shivananda,₹175,,,,,Books and Media,Non-fiction,Inner
4033,Franz Kafka,₹578,₹599,3% off,3.7,(9),Books and Media,Non-fiction,Franz
4034,The Country Without A Post Office,₹250,,,4.6,(296),Books and Media,Non-fiction,The
4035,Pride and Prejudice,₹159,₹249,36% off,4,(21),Books and Media,Non-fiction,Pride
4036,Dongri Se Dubai Tak (Hindi) - Mumbai Mafia Ke Chheh Da...,₹383,₹499,23% off,4.4,(774),Books and Media,Non-fiction,Dongri
4037,Heimat,"₹1,342","₹1,499",10% off,,,Books and Media,Non-fiction,Heimat
4038,I Wish I Knew This Earlier,₹305,₹399,23% off,,,Books and Media,Non-fiction,I
4039,The New Spanish Revolutions,"₹4,738","₹11,200",57% off,,,Books and Media,Non-fiction,The
4040,The Philosopher and the Wolf,₹379,₹499,24% off,4,(4),Books and Media,Non-fiction,The
4041,de Profundis,₹477,,,4.8,(5),Books and Media,Non-fiction,de
4042,Parikhana,₹225,,,3.8,(27),Books and Media,Non-fiction,Parikhana
4043,Remember the Time - protecting Michael Jackson in his f...,₹738,₹799,7% off,4.7,(18),Books and Media,Non-fiction,Remember
4044,The Last Act of Love,₹416,₹450,7% off,4.7,(6),Books and Media,Non-fiction,The
4045,Iswar Chandra Vidyasagar,₹349,₹395,11% off,4.8,(6),Books and Media,Non-fiction,Iswar
4046,"The Story of My Experiments with Truth Mahatma Gandhi, ...",₹159,₹249,36% off,4.3,(104),Books and Media,Non-fiction,The
4047,Romancing with Life,₹550,,,4.5,(196),Books and Media,Non-fiction,Romancing
4048,Mind Master,₹315,₹350,10% off,3,(7),Books and Media,Non-fiction,Mind
4049,The Test of My Life,₹399,,,4.6,"(1,975)",Books and Media,Non-fiction,The
4050,Conquering Dyslexia,₹287,₹316,9% off,,,Books and Media,Non-fiction,Conquering
4051,The Pollock-Holmes Letters: Volume 1,"₹2,294","₹2,699",15% off,,,Books and Media,Non-fiction,The
4052,The Hero's Body,₹648,"₹1,451",55% off,,,Books and Media,Non-fiction,The
4053,The Powerful and the Damned,₹497,₹799,37% off,,,Books and Media,Non-fiction,The
4054,Ennu Swantham,₹160,,,,,Books and Media,Non-fiction,Ennu
4055,"Everything, Beautiful",₹853,₹999,14% off,,,Books and Media,Non-fiction,"Everything,"
4056,"Lion - As a Five-year-old in India, I got Lost on a Tr...",₹329,₹399,17% off,4.5,(32),Books and Media,Non-fiction,Lion
4057,JNU Anant JNU Katha Ananta,₹215,,,4.3,(26),Books and Media,Non-fiction,JNU
4058,This Life At Play,₹758,₹799,5% off,4.5,(15),Books and Media,Non-fiction,This
4059,"Ente Vazhi, Ente Sari",₹325,₹340,4% off,3.5,(6),Books and Media,Non-fiction,Ente
4060,Putin,₹933,₹999,6% off,,,Books and Media,Non-fiction,Putin
4061,Swami Dayanand Saraswati 1 Edition,₹175,,,4.5,(37),Books and Media,Non-fiction,Swami
4062,A Biography of Rahul Dravid,₹325,,,4.6,(598),Books and Media,Non-fiction,A
4063,The Second World War,₹203,₹225,9% off,4.6,(13),Books and Media,Non-fiction,The
4064,Jammu Kashmir Ke Jannayak Maharaja Hari Singh,₹308,₹400,23% off,4.4,(65),Books and Media,Non-fiction,Jammu
4065,Metro Newspaper Journalists in China,"₹1,115","₹1,394",20% off,,,Books and Media,Non-fiction,Metro
4066,Punjabi Pravasi Kahaniyan,₹336,₹600,44% off,,,Books and Media,Non-fiction,Punjabi
4067,Through Buddhist Eyes,"₹1,751","₹2,022",13% off,,,Books and Media,Non-fiction,Through
4068,"Without You, There Is No Us",₹749,,,,,Books and Media,Non-fiction,Without
4069,"Ultimate Practical Guide to Scrapbooking,The",₹729,₹795,8% off,,,Books and Media,Non-fiction,Ultimate
4070,The Speaking Constitution,₹652,₹699,6% off,4.7,(3),Books and Media,Non-fiction,The
4071,Kitne Shahron Mein Kitni Baar,₹595,₹695,14% off,4.8,(4),Books and Media,Non-fiction,Kitne
4072,Marriage of a Monk - A Story of My Ideas and Life,₹385,,,4,(5),Books and Media,Non-fiction,Marriage
4073,Rani of Jhansi in Malayalam (ഝാൻസിയിലെ റാണി),₹175,,,4.7,(3),Books and Media,Non-fiction,Rani
4074,Byculla to Bangkok,₹294,₹299,1% off,4.4,(592),Books and Media,Non-fiction,Byculla
4075,Godaan,₹819,₹900,9% off,4.6,"(3,165)",Books and Media,Non-fiction,Godaan
4076,Badlon Ke Ghere,₹299,,,4.3,(9),Books and Media,Non-fiction,Badlon
4077,Walden,"₹1,854","₹1,899",2% off,4.4,(528),Books and Media,Non-fiction,Walden
4078,Timepass,₹340,₹450,24% off,4.3,(38),Books and Media,Non-fiction,Timepass
4079,The Box with the Sunflower Clasp,"₹1,182","₹3,482",66% off,,,Books and Media,Non-fiction,The
4080,A Really Big Lunch,₹744,"₹2,225",66% off,,,Books and Media,Non-fiction,A
4081,Joan Didion: The 1980s & 90s (LOA #341),"₹2,879","₹3,199",10% off,,,Books and Media,Non-fiction,Joan
